onset	duration	trial_type	response_time	sample	value
4.2863000000	0.0002000000	stimulus	n/a	42863.0000000000	medMixed
4.5527000000	0.0002000000	stimulus	n/a	45527.0000000000	medMixed
4.8257000000	0.0002000000	stimulus	n/a	48257.0000000000	medMixed
5.0648000000	0.0002000000	stimulus	n/a	50648.0000000000	medMixed
5.3332000000	0.0002000000	stimulus	n/a	53332.0000000000	medMixed
5.5731000000	0.0002000000	stimulus	n/a	55731.0000000000	medMixed
5.8128000000	0.0002000000	stimulus	n/a	58128.0000000000	medMixed
6.0637000000	0.0002000000	stimulus	n/a	60637.0000000000	medMixed
6.3477000000	0.0002000000	stimulus	n/a	63477.0000000000	medMixed
6.6176000000	0.0002000000	stimulus	n/a	66176.0000000000	medMixed
6.8736000000	0.0002000000	stimulus	n/a	68736.0000000000	medMixed
7.1130000000	0.0002000000	stimulus	n/a	71130.0000000000	medMixed
7.3552000000	0.0002000000	stimulus	n/a	73552.0000000000	medMixed
7.6253000000	0.0002000000	stimulus	n/a	76253.0000000000	medMixed
7.8844000000	0.0002000000	stimulus	n/a	78844.0000000000	medMixed
8.1524000000	0.0002000000	stimulus	n/a	81524.0000000000	medMixed
8.3888000000	0.0002000000	stimulus	n/a	83888.0000000000	medMixed
8.6437000000	0.0002000000	stimulus	n/a	86437.0000000000	medMixed
8.8797000000	0.0002000000	stimulus	n/a	88797.0000000000	medMixed
9.1447000000	0.0002000000	stimulus	n/a	91447.0000000000	medMixed
9.3818000000	0.0002000000	stimulus	n/a	93818.0000000000	medMixed
9.6609000000	0.0002000000	stimulus	n/a	96609.0000000000	medMixed
9.9129000000	0.0002000000	stimulus	n/a	99129.0000000000	medMixed
10.1843000000	0.0002000000	stimulus	n/a	101843.0000000000	medMixed
10.4683000000	0.0002000000	stimulus	n/a	104683.0000000000	medMixed
10.7453000000	0.0002000000	stimulus	n/a	107453.0000000000	medMixed
10.9913000000	0.0002000000	stimulus	n/a	109913.0000000000	medMixed
11.2664000000	0.0002000000	stimulus	n/a	112664.0000000000	medMixed
11.5373000000	0.0002000000	stimulus	n/a	115373.0000000000	medMixed
11.8122000000	0.0002000000	stimulus	n/a	118122.0000000000	medMixed
12.0856000000	0.0002000000	stimulus	n/a	120856.0000000000	medMixed
12.3276000000	0.0002000000	stimulus	n/a	123276.0000000000	medMixed
12.5966000000	0.0002000000	stimulus	n/a	125966.0000000000	medMixed
12.8505000000	0.0002000000	stimulus	n/a	128505.0000000000	medMixed
13.0926000000	0.0002000000	stimulus	n/a	130926.0000000000	medMixed
13.3437000000	0.0002000000	stimulus	n/a	133437.0000000000	medMixed
13.5826000000	0.0002000000	stimulus	n/a	135826.0000000000	medMixed
13.8608000000	0.0002000000	stimulus	n/a	138608.0000000000	medMixed
