onset	duration	trial_type	response_time	sample	value
2.8384000000	0.0002000000	stimulus	n/a	28384.0000000000	tibMixed
3.0986000000	0.0002000000	stimulus	n/a	30986.0000000000	tibMixed
3.3466000000	0.0002000000	stimulus	n/a	33466.0000000000	tibMixed
3.6090000000	0.0002000000	stimulus	n/a	36090.0000000000	tibMixed
3.8510000000	0.0002000000	stimulus	n/a	38510.0000000000	tibMixed
4.1180000000	0.0002000000	stimulus	n/a	41180.0000000000	tibMixed
4.3569000000	0.0002000000	stimulus	n/a	43569.0000000000	tibMixed
4.5969000000	0.0002000000	stimulus	n/a	45969.0000000000	tibMixed
4.8630000000	0.0002000000	stimulus	n/a	48630.0000000000	tibMixed
5.1220000000	0.0002000000	stimulus	n/a	51220.0000000000	tibMixed
5.3783000000	0.0002000000	stimulus	n/a	53783.0000000000	tibMixed
5.6543000000	0.0002000000	stimulus	n/a	56543.0000000000	tibMixed
5.9274000000	0.0002000000	stimulus	n/a	59274.0000000000	tibMixed
6.1833000000	0.0002000000	stimulus	n/a	61833.0000000000	tibMixed
6.4287000000	0.0002000000	stimulus	n/a	64287.0000000000	tibMixed
6.7148000000	0.0002000000	stimulus	n/a	67148.0000000000	tibMixed
6.9779000000	0.0002000000	stimulus	n/a	69779.0000000000	tibMixed
7.2369000000	0.0002000000	stimulus	n/a	72369.0000000000	tibMixed
7.4972000000	0.0002000000	stimulus	n/a	74972.0000000000	tibMixed
7.7512000000	0.0002000000	stimulus	n/a	77512.0000000000	tibMixed
8.0113000000	0.0002000000	stimulus	n/a	80113.0000000000	tibMixed
8.2639000000	0.0002000000	stimulus	n/a	82639.0000000000	tibMixed
8.5042000000	0.0002000000	stimulus	n/a	85042.0000000000	tibMixed
8.7524000000	0.0002000000	stimulus	n/a	87524.0000000000	tibMixed
9.0064000000	0.0002000000	stimulus	n/a	90064.0000000000	tibMixed
9.2677000000	0.0002000000	stimulus	n/a	92677.0000000000	tibMixed
9.5278000000	0.0002000000	stimulus	n/a	95278.0000000000	tibMixed
9.7728000000	0.0002000000	stimulus	n/a	97728.0000000000	tibMixed
10.0349000000	0.0002000000	stimulus	n/a	100349.0000000000	tibMixed
10.3078000000	0.0002000000	stimulus	n/a	103078.0000000000	tibMixed
10.5812000000	0.0002000000	stimulus	n/a	105812.0000000000	tibMixed
10.8543000000	0.0002000000	stimulus	n/a	108543.0000000000	tibMixed
11.1313000000	0.0002000000	stimulus	n/a	111313.0000000000	tibMixed
11.4087000000	0.0002000000	stimulus	n/a	114087.0000000000	tibMixed
11.6557000000	0.0002000000	stimulus	n/a	116557.0000000000	tibMixed
11.8946000000	0.0002000000	stimulus	n/a	118946.0000000000	tibMixed
12.1380000000	0.0002000000	stimulus	n/a	121380.0000000000	tibMixed
12.4061000000	0.0002000000	stimulus	n/a	124061.0000000000	tibMixed
12.6582000000	0.0002000000	stimulus	n/a	126582.0000000000	tibMixed
12.9093000000	0.0002000000	stimulus	n/a	129093.0000000000	tibMixed
13.1933000000	0.0002000000	stimulus	n/a	131933.0000000000	tibMixed
13.4613000000	0.0002000000	stimulus	n/a	134613.0000000000	tibMixed
13.7343000000	0.0002000000	stimulus	n/a	137343.0000000000	tibMixed
13.9936000000	0.0002000000	stimulus	n/a	139936.0000000000	tibMixed
14.2537000000	0.0002000000	stimulus	n/a	142537.0000000000	tibMixed
14.5298000000	0.0002000000	stimulus	n/a	145298.0000000000	tibMixed
14.8027000000	0.0002000000	stimulus	n/a	148027.0000000000	tibMixed
15.0788000000	0.0002000000	stimulus	n/a	150788.0000000000	tibMixed
15.3217000000	0.0002000000	stimulus	n/a	153217.0000000000	tibMixed
15.5957000000	0.0002000000	stimulus	n/a	155957.0000000000	tibMixed
15.8738000000	0.0002000000	stimulus	n/a	158738.0000000000	tibMixed
16.1269000000	0.0002000000	stimulus	n/a	161269.0000000000	tibMixed
16.3762000000	0.0002000000	stimulus	n/a	163762.0000000000	tibMixed
