onset	duration	trial_type	response_time	sample	value
3.5230000000	0.0002000000	stimulus	n/a	35230.0000000000	tib1
3.7804000000	0.0002000000	stimulus	n/a	37804.0000000000	tib12
4.0185000000	0.0002000000	stimulus	n/a	40185.0000000000	tib1
4.2955000000	0.0002000000	stimulus	n/a	42955.0000000000	tib1
4.5505000000	0.0002000000	stimulus	n/a	45505.0000000000	tib1
4.8057000000	0.0002000000	stimulus	n/a	48057.0000000000	tib12
5.0726000000	0.0002000000	stimulus	n/a	50726.0000000000	tib1
5.3286000000	0.0002000000	stimulus	n/a	53286.0000000000	tib12
5.5816000000	0.0002000000	stimulus	n/a	55816.0000000000	tib12
5.8545000000	0.0002000000	stimulus	n/a	58545.0000000000	tib2
6.1165000000	0.0002000000	stimulus	n/a	61165.0000000000	tib12
6.3996000000	0.0002000000	stimulus	n/a	63996.0000000000	tib12
6.6440000000	0.0002000000	stimulus	n/a	66440.0000000000	tib2
6.8880000000	0.0002000000	stimulus	n/a	68880.0000000000	tib2
7.1441000000	0.0002000000	stimulus	n/a	71441.0000000000	tib1
7.4240000000	0.0002000000	stimulus	n/a	74240.0000000000	tib2
7.6704000000	0.0002000000	stimulus	n/a	76704.0000000000	tib2
7.9234000000	0.0002000000	stimulus	n/a	79234.0000000000	tib2
8.1634000000	0.0002000000	stimulus	n/a	81634.0000000000	tib12
8.4344000000	0.0002000000	stimulus	n/a	84344.0000000000	tib12
8.7104000000	0.0002000000	stimulus	n/a	87104.0000000000	tib1
8.9765000000	0.0002000000	stimulus	n/a	89765.0000000000	tib12
9.2474000000	0.0002000000	stimulus	n/a	92474.0000000000	tib1
9.4847000000	0.0002000000	stimulus	n/a	94847.0000000000	tib1
9.7457000000	0.0002000000	stimulus	n/a	97457.0000000000	tib1
9.9887000000	0.0002000000	stimulus	n/a	99887.0000000000	tib2
10.2317000000	0.0002000000	stimulus	n/a	102317.0000000000	tib12
10.4779000000	0.0002000000	stimulus	n/a	104779.0000000000	tib1
10.7410000000	0.0002000000	stimulus	n/a	107410.0000000000	tib2
11.0259000000	0.0002000000	stimulus	n/a	110259.0000000000	tib1
11.3129000000	0.0002000000	stimulus	n/a	113129.0000000000	tib2
11.5818000000	0.0002000000	stimulus	n/a	115818.0000000000	tib2
11.8228000000	0.0002000000	stimulus	n/a	118228.0000000000	tib1
12.0898000000	0.0002000000	stimulus	n/a	120898.0000000000	tib12
12.3359000000	0.0002000000	stimulus	n/a	123359.0000000000	tib1
12.5758000000	0.0002000000	stimulus	n/a	125758.0000000000	tib2
12.8538000000	0.0002000000	stimulus	n/a	128538.0000000000	tib12
13.0931000000	0.0002000000	stimulus	n/a	130931.0000000000	tib12
13.3390000000	0.0002000000	stimulus	n/a	133390.0000000000	tib2
13.6107000000	0.0002000000	stimulus	n/a	136107.0000000000	tib2
13.8777000000	0.0002000000	stimulus	n/a	138777.0000000000	tib12
14.1418000000	0.0002000000	stimulus	n/a	141418.0000000000	tib1
14.4037000000	0.0002000000	stimulus	n/a	144037.0000000000	tib2
14.6527000000	0.0002000000	stimulus	n/a	146527.0000000000	tib12
14.8946000000	0.0002000000	stimulus	n/a	148946.0000000000	tib1
15.1531000000	0.0002000000	stimulus	n/a	151531.0000000000	tib12
15.4231000000	0.0002000000	stimulus	n/a	154231.0000000000	tib12
15.6621000000	0.0002000000	stimulus	n/a	156621.0000000000	tib12
15.9161000000	0.0002000000	stimulus	n/a	159161.0000000000	tib2
16.1912000000	0.0002000000	stimulus	n/a	161912.0000000000	tib1
16.4442000000	0.0002000000	stimulus	n/a	164442.0000000000	tib1
16.7202000000	0.0002000000	stimulus	n/a	167202.0000000000	tib2
16.9642000000	0.0002000000	stimulus	n/a	169642.0000000000	tib12
17.2211000000	0.0002000000	stimulus	n/a	172211.0000000000	tib12
17.4781000000	0.0002000000	stimulus	n/a	174781.0000000000	tib12
17.7570000000	0.0002000000	stimulus	n/a	177570.0000000000	tib12
18.0004000000	0.0002000000	stimulus	n/a	180004.0000000000	tib2
18.2874000000	0.0002000000	stimulus	n/a	182874.0000000000	tib1
18.5625000000	0.0002000000	stimulus	n/a	185625.0000000000	tib12
18.8058000000	0.0002000000	stimulus	n/a	188058.0000000000	tib1
19.0448000000	0.0002000000	stimulus	n/a	190448.0000000000	tib1
19.3159000000	0.0002000000	stimulus	n/a	193159.0000000000	tib1
19.5559000000	0.0002000000	stimulus	n/a	195559.0000000000	tib12
19.8029000000	0.0002000000	stimulus	n/a	198029.0000000000	tib12
20.0729000000	0.0002000000	stimulus	n/a	200729.0000000000	tib1
20.3558000000	0.0002000000	stimulus	n/a	203558.0000000000	tib1
20.6218000000	0.0002000000	stimulus	n/a	206218.0000000000	tib2
20.8868000000	0.0002000000	stimulus	n/a	208868.0000000000	tib2
21.1558000000	0.0002000000	stimulus	n/a	211558.0000000000	tib2
21.4147000000	0.0002000000	stimulus	n/a	214147.0000000000	tib2
21.6921000000	0.0002000000	stimulus	n/a	216921.0000000000	tib12
21.9447000000	0.0002000000	stimulus	n/a	219447.0000000000	tib2
22.1928000000	0.0002000000	stimulus	n/a	221928.0000000000	tib2
