onset	duration	trial_type	response_time	sample	value
3.6852000000	0.0002000000	stimulus	n/a	36852.0000000000	med12
3.9674000000	0.0002000000	stimulus	n/a	39674.0000000000	med1
4.2155000000	0.0002000000	stimulus	n/a	42155.0000000000	med1
4.4678000000	0.0002000000	stimulus	n/a	44678.0000000000	med12
4.7058000000	0.0002000000	stimulus	n/a	47058.0000000000	med2
4.9457000000	0.0002000000	stimulus	n/a	49457.0000000000	med1
5.2211000000	0.0002000000	stimulus	n/a	52211.0000000000	med1
5.5011000000	0.0002000000	stimulus	n/a	55011.0000000000	med1
5.7432000000	0.0002000000	stimulus	n/a	57432.0000000000	med1
5.9962000000	0.0002000000	stimulus	n/a	59962.0000000000	med2
6.2663000000	0.0002000000	stimulus	n/a	62663.0000000000	med1
6.5294000000	0.0002000000	stimulus	n/a	65294.0000000000	med1
6.7679000000	0.0002000000	stimulus	n/a	67679.0000000000	med2
7.0299000000	0.0002000000	stimulus	n/a	70299.0000000000	med1
7.2953000000	0.0002000000	stimulus	n/a	72953.0000000000	med2
7.5363000000	0.0002000000	stimulus	n/a	75363.0000000000	med1
7.8173000000	0.0002000000	stimulus	n/a	78173.0000000000	med1
8.0752000000	0.0002000000	stimulus	n/a	80752.0000000000	med2
8.3556000000	0.0002000000	stimulus	n/a	83556.0000000000	med12
8.6117000000	0.0002000000	stimulus	n/a	86117.0000000000	med2
8.8677000000	0.0002000000	stimulus	n/a	88677.0000000000	med12
9.1528000000	0.0002000000	stimulus	n/a	91528.0000000000	med2
9.4349000000	0.0002000000	stimulus	n/a	94349.0000000000	med1
9.7149000000	0.0002000000	stimulus	n/a	97149.0000000000	med12
9.9659000000	0.0002000000	stimulus	n/a	99659.0000000000	med2
10.2089000000	0.0002000000	stimulus	n/a	102089.0000000000	med2
10.4479000000	0.0002000000	stimulus	n/a	104479.0000000000	med2
10.6942000000	0.0002000000	stimulus	n/a	106942.0000000000	med1
10.9332000000	0.0002000000	stimulus	n/a	109332.0000000000	med1
11.1832000000	0.0002000000	stimulus	n/a	111832.0000000000	med1
11.4592000000	0.0002000000	stimulus	n/a	114592.0000000000	med2
11.7223000000	0.0002000000	stimulus	n/a	117223.0000000000	med1
11.9616000000	0.0002000000	stimulus	n/a	119616.0000000000	med12
12.2476000000	0.0002000000	stimulus	n/a	122476.0000000000	med12
12.5176000000	0.0002000000	stimulus	n/a	125176.0000000000	med12
12.7627000000	0.0002000000	stimulus	n/a	127627.0000000000	med2
13.0347000000	0.0002000000	stimulus	n/a	130347.0000000000	med1
13.3127000000	0.0002000000	stimulus	n/a	133127.0000000000	med1
13.5898000000	0.0002000000	stimulus	n/a	135898.0000000000	med12
13.8491000000	0.0002000000	stimulus	n/a	138491.0000000000	med2
14.0872000000	0.0002000000	stimulus	n/a	140872.0000000000	med12
14.3282000000	0.0002000000	stimulus	n/a	143282.0000000000	med2
14.5936000000	0.0002000000	stimulus	n/a	145936.0000000000	med12
14.8476000000	0.0002000000	stimulus	n/a	148476.0000000000	med12
15.1027000000	0.0002000000	stimulus	n/a	151027.0000000000	med12
15.3747000000	0.0002000000	stimulus	n/a	153747.0000000000	med12
15.6420000000	0.0002000000	stimulus	n/a	156420.0000000000	med12
15.8830000000	0.0002000000	stimulus	n/a	158830.0000000000	med2
16.1620000000	0.0002000000	stimulus	n/a	161620.0000000000	med12
16.4270000000	0.0002000000	stimulus	n/a	164270.0000000000	med2
16.6940000000	0.0002000000	stimulus	n/a	166940.0000000000	med2
16.9600000000	0.0002000000	stimulus	n/a	169600.0000000000	med12
17.2060000000	0.0002000000	stimulus	n/a	172060.0000000000	med2
17.4573000000	0.0002000000	stimulus	n/a	174573.0000000000	med2
17.7004000000	0.0002000000	stimulus	n/a	177004.0000000000	med2
17.9674000000	0.0002000000	stimulus	n/a	179674.0000000000	med1
18.2124000000	0.0002000000	stimulus	n/a	182124.0000000000	med1
18.4737000000	0.0002000000	stimulus	n/a	184737.0000000000	med12
18.7337000000	0.0002000000	stimulus	n/a	187337.0000000000	med12
18.9928000000	0.0002000000	stimulus	n/a	189928.0000000000	med2
19.2738000000	0.0002000000	stimulus	n/a	192738.0000000000	med1
19.5358000000	0.0002000000	stimulus	n/a	195358.0000000000	med2
19.7968000000	0.0002000000	stimulus	n/a	197968.0000000000	med1
20.0589000000	0.0002000000	stimulus	n/a	200589.0000000000	med12
20.3282000000	0.0002000000	stimulus	n/a	203282.0000000000	med12
20.6133000000	0.0002000000	stimulus	n/a	206133.0000000000	med2
20.8613000000	0.0002000000	stimulus	n/a	208613.0000000000	med2
21.1046000000	0.0002000000	stimulus	n/a	211046.0000000000	med2
21.3818000000	0.0002000000	stimulus	n/a	213818.0000000000	med1
21.6260000000	0.0002000000	stimulus	n/a	216260.0000000000	med1
21.8750000000	0.0002000000	stimulus	n/a	218750.0000000000	med1
22.1413000000	0.0002000000	stimulus	n/a	221413.0000000000	med12
22.4214000000	0.0002000000	stimulus	n/a	224214.0000000000	med12
22.7003000000	0.0002000000	stimulus	n/a	227003.0000000000	med12
22.9654000000	0.0002000000	stimulus	n/a	229654.0000000000	med12
23.2064000000	0.0002000000	stimulus	n/a	232064.0000000000	med2
23.4594000000	0.0002000000	stimulus	n/a	234594.0000000000	med2
23.7075000000	0.0002000000	stimulus	n/a	237075.0000000000	med2
23.9455000000	0.0002000000	stimulus	n/a	239455.0000000000	med12
24.2195000000	0.0002000000	stimulus	n/a	242195.0000000000	med1
24.4609000000	0.0002000000	stimulus	n/a	244609.0000000000	med2
24.7019000000	0.0002000000	stimulus	n/a	247019.0000000000	med2
24.9523000000	0.0002000000	stimulus	n/a	249523.0000000000	med1
25.2143000000	0.0002000000	stimulus	n/a	252143.0000000000	med2
25.4783000000	0.0002000000	stimulus	n/a	254783.0000000000	med12
25.7363000000	0.0002000000	stimulus	n/a	257363.0000000000	med1
25.9697000000	0.0002000000	stimulus	n/a	259697.0000000000	med1
26.2547000000	0.0002000000	stimulus	n/a	262547.0000000000	med2
26.5327000000	0.0002000000	stimulus	n/a	265327.0000000000	med1
26.7799000000	0.0002000000	stimulus	n/a	267799.0000000000	med1
27.0316000000	0.0002000000	stimulus	n/a	270316.0000000000	med2
27.2927000000	0.0002000000	stimulus	n/a	272927.0000000000	med12
27.5637000000	0.0002000000	stimulus	n/a	275637.0000000000	med1
27.8260000000	0.0002000000	stimulus	n/a	278260.0000000000	med1
28.0801000000	0.0002000000	stimulus	n/a	280801.0000000000	med2
28.3511000000	0.0002000000	stimulus	n/a	283511.0000000000	med1
28.6011000000	0.0002000000	stimulus	n/a	286011.0000000000	med1
28.8641000000	0.0002000000	stimulus	n/a	288641.0000000000	med12
29.1132000000	0.0002000000	stimulus	n/a	291132.0000000000	med2
29.3772000000	0.0002000000	stimulus	n/a	293772.0000000000	med2
29.6556000000	0.0002000000	stimulus	n/a	296556.0000000000	med12
29.9146000000	0.0002000000	stimulus	n/a	299146.0000000000	med2
30.1868000000	0.0002000000	stimulus	n/a	301868.0000000000	med2
30.4368000000	0.0002000000	stimulus	n/a	304368.0000000000	med1
30.6957000000	0.0002000000	stimulus	n/a	306957.0000000000	med12
30.9447000000	0.0002000000	stimulus	n/a	309447.0000000000	med12
31.2206000000	0.0002000000	stimulus	n/a	312206.0000000000	med2
31.5039000000	0.0002000000	stimulus	n/a	315039.0000000000	med12
31.7439000000	0.0002000000	stimulus	n/a	317439.0000000000	med2
32.0039000000	0.0002000000	stimulus	n/a	320039.0000000000	med1
32.2463000000	0.0002000000	stimulus	n/a	322463.0000000000	med1
32.4933000000	0.0002000000	stimulus	n/a	324933.0000000000	med12
32.7433000000	0.0002000000	stimulus	n/a	327433.0000000000	med1
33.0103000000	0.0002000000	stimulus	n/a	330103.0000000000	med1
33.2854000000	0.0002000000	stimulus	n/a	332854.0000000000	med2
33.5278000000	0.0002000000	stimulus	n/a	335278.0000000000	med1
33.7760000000	0.0002000000	stimulus	n/a	337760.0000000000	med1
34.0321000000	0.0002000000	stimulus	n/a	340321.0000000000	med2
34.2822000000	0.0002000000	stimulus	n/a	342822.0000000000	med12
34.5601000000	0.0002000000	stimulus	n/a	345601.0000000000	med2
34.8242000000	0.0002000000	stimulus	n/a	348242.0000000000	med12
35.0860000000	0.0002000000	stimulus	n/a	350860.0000000000	med12
35.3681000000	0.0002000000	stimulus	n/a	353681.0000000000	med2
35.6381000000	0.0002000000	stimulus	n/a	356381.0000000000	med12
35.8811000000	0.0002000000	stimulus	n/a	358811.0000000000	med2
36.1542000000	0.0002000000	stimulus	n/a	361542.0000000000	med12
36.4012000000	0.0002000000	stimulus	n/a	364012.0000000000	med1
36.6802000000	0.0002000000	stimulus	n/a	366802.0000000000	med1
36.9673000000	0.0002000000	stimulus	n/a	369673.0000000000	med1
37.2286000000	0.0002000000	stimulus	n/a	372286.0000000000	med12
37.4707000000	0.0002000000	stimulus	n/a	374707.0000000000	med2
37.7087000000	0.0002000000	stimulus	n/a	377087.0000000000	med1
37.9657000000	0.0002000000	stimulus	n/a	379657.0000000000	med12
38.2207000000	0.0002000000	stimulus	n/a	382207.0000000000	med2
38.4757000000	0.0002000000	stimulus	n/a	384757.0000000000	med2
38.7227000000	0.0002000000	stimulus	n/a	387227.0000000000	med2
39.0010000000	0.0002000000	stimulus	n/a	390010.0000000000	med1
39.2792000000	0.0002000000	stimulus	n/a	392792.0000000000	med12
39.5473000000	0.0002000000	stimulus	n/a	395473.0000000000	med1
39.8083000000	0.0002000000	stimulus	n/a	398083.0000000000	med2
40.0674000000	0.0002000000	stimulus	n/a	400674.0000000000	med1
40.3287000000	0.0002000000	stimulus	n/a	403287.0000000000	med2
40.5958000000	0.0002000000	stimulus	n/a	405958.0000000000	med12
40.8508000000	0.0002000000	stimulus	n/a	408508.0000000000	med12
41.1328000000	0.0002000000	stimulus	n/a	411328.0000000000	med12
41.4057000000	0.0002000000	stimulus	n/a	414057.0000000000	med2
41.6631000000	0.0002000000	stimulus	n/a	416631.0000000000	med2
41.9091000000	0.0002000000	stimulus	n/a	419091.0000000000	med1
42.1561000000	0.0002000000	stimulus	n/a	421561.0000000000	med12
42.4304000000	0.0002000000	stimulus	n/a	424304.0000000000	med2
42.6744000000	0.0002000000	stimulus	n/a	426744.0000000000	med1
42.9273000000	0.0002000000	stimulus	n/a	429273.0000000000	med1
43.1684000000	0.0002000000	stimulus	n/a	431684.0000000000	med12
43.4545000000	0.0002000000	stimulus	n/a	434545.0000000000	med1
43.6965000000	0.0002000000	stimulus	n/a	436965.0000000000	med1
43.9667000000	0.0002000000	stimulus	n/a	439667.0000000000	med2
44.2180000000	0.0002000000	stimulus	n/a	442180.0000000000	med12
44.4770000000	0.0002000000	stimulus	n/a	444770.0000000000	med2
44.7411000000	0.0002000000	stimulus	n/a	447411.0000000000	med2
45.0181000000	0.0002000000	stimulus	n/a	450181.0000000000	med12
45.3022000000	0.0002000000	stimulus	n/a	453022.0000000000	med1
45.5676000000	0.0002000000	stimulus	n/a	455676.0000000000	med2
45.8407000000	0.0002000000	stimulus	n/a	458407.0000000000	med1
46.0757000000	0.0002000000	stimulus	n/a	460757.0000000000	med1
46.3438000000	0.0002000000	stimulus	n/a	463438.0000000000	med2
46.6279000000	0.0002000000	stimulus	n/a	466279.0000000000	med12
46.8828000000	0.0002000000	stimulus	n/a	468828.0000000000	med12
47.1619000000	0.0002000000	stimulus	n/a	471619.0000000000	med12
47.4232000000	0.0002000000	stimulus	n/a	474232.0000000000	med2
47.6604000000	0.0002000000	stimulus	n/a	476604.0000000000	med2
47.9238000000	0.0002000000	stimulus	n/a	479238.0000000000	med2
48.2048000000	0.0002000000	stimulus	n/a	482048.0000000000	med1
48.4507000000	0.0002000000	stimulus	n/a	484507.0000000000	med12
48.7131000000	0.0002000000	stimulus	n/a	487131.0000000000	med2
48.9581000000	0.0002000000	stimulus	n/a	489581.0000000000	med12
49.2442000000	0.0002000000	stimulus	n/a	492442.0000000000	med1
49.5092000000	0.0002000000	stimulus	n/a	495092.0000000000	med12
49.7812000000	0.0002000000	stimulus	n/a	497812.0000000000	med2
50.0252000000	0.0002000000	stimulus	n/a	500252.0000000000	med12
50.2903000000	0.0002000000	stimulus	n/a	502903.0000000000	med1
50.5313000000	0.0002000000	stimulus	n/a	505313.0000000000	med1
50.7706000000	0.0002000000	stimulus	n/a	507706.0000000000	med2
51.0536000000	0.0002000000	stimulus	n/a	510536.0000000000	med1
51.3117000000	0.0002000000	stimulus	n/a	513117.0000000000	med12
51.5497000000	0.0002000000	stimulus	n/a	515497.0000000000	med2
51.8057000000	0.0002000000	stimulus	n/a	518057.0000000000	med12
52.0478000000	0.0002000000	stimulus	n/a	520478.0000000000	med12
52.3218000000	0.0002000000	stimulus	n/a	523218.0000000000	med1
52.6058000000	0.0002000000	stimulus	n/a	526058.0000000000	med1
52.8741000000	0.0002000000	stimulus	n/a	528741.0000000000	med12
53.1562000000	0.0002000000	stimulus	n/a	531562.0000000000	med1
53.4332000000	0.0002000000	stimulus	n/a	534332.0000000000	med12
53.6882000000	0.0002000000	stimulus	n/a	536882.0000000000	med1
53.9485000000	0.0002000000	stimulus	n/a	539485.0000000000	med12
54.2016000000	0.0002000000	stimulus	n/a	542016.0000000000	med2
54.4586000000	0.0002000000	stimulus	n/a	544586.0000000000	med12
54.7247000000	0.0002000000	stimulus	n/a	547247.0000000000	med12
54.9966000000	0.0002000000	stimulus	n/a	549966.0000000000	med2
55.2580000000	0.0002000000	stimulus	n/a	552580.0000000000	med2
55.5270000000	0.0002000000	stimulus	n/a	555270.0000000000	med12
55.7939000000	0.0002000000	stimulus	n/a	557939.0000000000	med1
56.0320000000	0.0002000000	stimulus	n/a	560320.0000000000	med12
56.2720000000	0.0002000000	stimulus	n/a	562720.0000000000	med1
56.5530000000	0.0002000000	stimulus	n/a	565530.0000000000	med2
56.8200000000	0.0002000000	stimulus	n/a	568200.0000000000	med12
57.0904000000	0.0002000000	stimulus	n/a	570904.0000000000	med1
57.3694000000	0.0002000000	stimulus	n/a	573694.0000000000	med12
57.6424000000	0.0002000000	stimulus	n/a	576424.0000000000	med2
57.9036000000	0.0002000000	stimulus	n/a	579036.0000000000	med12
58.1585000000	0.0002000000	stimulus	n/a	581585.0000000000	med2
58.4044000000	0.0002000000	stimulus	n/a	584044.0000000000	med12
58.6464000000	0.0002000000	stimulus	n/a	586464.0000000000	med12
58.8975000000	0.0002000000	stimulus	n/a	588975.0000000000	med1
59.1775000000	0.0002000000	stimulus	n/a	591775.0000000000	med12
59.4426000000	0.0002000000	stimulus	n/a	594426.0000000000	med12
59.7106000000	0.0002000000	stimulus	n/a	597106.0000000000	med2
59.9476000000	0.0002000000	stimulus	n/a	599476.0000000000	med1
60.1896000000	0.0002000000	stimulus	n/a	601896.0000000000	med1
60.4359000000	0.0002000000	stimulus	n/a	604359.0000000000	med2
60.6780000000	0.0002000000	stimulus	n/a	606780.0000000000	med12
60.9539000000	0.0002000000	stimulus	n/a	609539.0000000000	med12
61.2240000000	0.0002000000	stimulus	n/a	612240.0000000000	med12
61.4719000000	0.0002000000	stimulus	n/a	614719.0000000000	med2
61.7192000000	0.0002000000	stimulus	n/a	617192.0000000000	med1
61.9903000000	0.0002000000	stimulus	n/a	619903.0000000000	med12
62.2765000000	0.0002000000	stimulus	n/a	622765.0000000000	med12
62.5155000000	0.0002000000	stimulus	n/a	625155.0000000000	med12
62.7997000000	0.0002000000	stimulus	n/a	627997.0000000000	med12
63.0437000000	0.0002000000	stimulus	n/a	630437.0000000000	med2
63.2983000000	0.0002000000	stimulus	n/a	632983.0000000000	med1
63.5803000000	0.0002000000	stimulus	n/a	635803.0000000000	med2
63.8283000000	0.0002000000	stimulus	n/a	638283.0000000000	med1
64.0817000000	0.0002000000	stimulus	n/a	640817.0000000000	med12
64.3367000000	0.0002000000	stimulus	n/a	643367.0000000000	med1
64.5967000000	0.0002000000	stimulus	n/a	645967.0000000000	med2
64.8357000000	0.0002000000	stimulus	n/a	648357.0000000000	med1
65.0948000000	0.0002000000	stimulus	n/a	650948.0000000000	med2
65.3338000000	0.0002000000	stimulus	n/a	653338.0000000000	med1
65.5719000000	0.0002000000	stimulus	n/a	655719.0000000000	med1
