onset	duration	trial_type	response_time	sample	value
2.5458000000	0.0002000000	stimulus	n/a	25458.0000000000	medMixed
2.8120000000	0.0002000000	stimulus	n/a	28120.0000000000	medMixed
3.0481000000	0.0002000000	stimulus	n/a	30481.0000000000	medMixed
3.3312000000	0.0002000000	stimulus	n/a	33312.0000000000	medMixed
3.6052000000	0.0002000000	stimulus	n/a	36052.0000000000	medMixed
3.8436000000	0.0002000000	stimulus	n/a	38436.0000000000	medMixed
4.0957000000	0.0002000000	stimulus	n/a	40957.0000000000	medMixed
4.3391000000	0.0002000000	stimulus	n/a	43391.0000000000	medMixed
4.6113000000	0.0002000000	stimulus	n/a	46113.0000000000	medMixed
4.8573000000	0.0002000000	stimulus	n/a	48573.0000000000	medMixed
5.0993000000	0.0002000000	stimulus	n/a	50993.0000000000	medMixed
5.3733000000	0.0002000000	stimulus	n/a	53733.0000000000	medMixed
5.6183000000	0.0002000000	stimulus	n/a	56183.0000000000	medMixed
5.8752000000	0.0002000000	stimulus	n/a	58752.0000000000	medMixed
6.1372000000	0.0002000000	stimulus	n/a	61372.0000000000	medMixed
6.4005000000	0.0002000000	stimulus	n/a	64005.0000000000	medMixed
6.6625000000	0.0002000000	stimulus	n/a	66625.0000000000	medMixed
6.9335000000	0.0002000000	stimulus	n/a	69335.0000000000	medMixed
7.1785000000	0.0002000000	stimulus	n/a	71785.0000000000	medMixed
7.4224000000	0.0002000000	stimulus	n/a	74224.0000000000	medMixed
7.6716000000	0.0002000000	stimulus	n/a	76716.0000000000	medMixed
7.9435000000	0.0002000000	stimulus	n/a	79435.0000000000	medMixed
8.1814000000	0.0002000000	stimulus	n/a	81814.0000000000	medMixed
8.4644000000	0.0002000000	stimulus	n/a	84644.0000000000	medMixed
8.7325000000	0.0002000000	stimulus	n/a	87325.0000000000	medMixed
9.0015000000	0.0002000000	stimulus	n/a	90015.0000000000	medMixed
9.2399000000	0.0002000000	stimulus	n/a	92399.0000000000	medMixed
9.5069000000	0.0002000000	stimulus	n/a	95069.0000000000	medMixed
9.7938000000	0.0002000000	stimulus	n/a	97938.0000000000	medMixed
10.0558000000	0.0002000000	stimulus	n/a	100558.0000000000	medMixed
10.3138000000	0.0002000000	stimulus	n/a	103138.0000000000	medMixed
10.5658000000	0.0002000000	stimulus	n/a	105658.0000000000	medMixed
10.8087000000	0.0002000000	stimulus	n/a	108087.0000000000	medMixed
11.0910000000	0.0002000000	stimulus	n/a	110910.0000000000	medMixed
11.3551000000	0.0002000000	stimulus	n/a	113551.0000000000	medMixed
11.6200000000	0.0002000000	stimulus	n/a	116200.0000000000	medMixed
11.8874000000	0.0002000000	stimulus	n/a	118874.0000000000	medMixed
12.1374000000	0.0002000000	stimulus	n/a	121374.0000000000	medMixed
12.4104000000	0.0002000000	stimulus	n/a	124104.0000000000	medMixed
12.6663000000	0.0002000000	stimulus	n/a	126663.0000000000	medMixed
12.9253000000	0.0002000000	stimulus	n/a	129253.0000000000	medMixed
13.1763000000	0.0002000000	stimulus	n/a	131763.0000000000	medMixed
13.4453000000	0.0002000000	stimulus	n/a	134453.0000000000	medMixed
13.7304000000	0.0002000000	stimulus	n/a	137304.0000000000	medMixed
13.9873000000	0.0002000000	stimulus	n/a	139873.0000000000	medMixed
14.2683000000	0.0002000000	stimulus	n/a	142683.0000000000	medMixed
14.5382000000	0.0002000000	stimulus	n/a	145382.0000000000	medMixed
14.8165000000	0.0002000000	stimulus	n/a	148165.0000000000	medMixed
15.0835000000	0.0002000000	stimulus	n/a	150835.0000000000	medMixed
15.3308000000	0.0002000000	stimulus	n/a	153308.0000000000	medMixed
15.5748000000	0.0002000000	stimulus	n/a	155748.0000000000	medMixed
15.8528000000	0.0002000000	stimulus	n/a	158528.0000000000	medMixed
16.1297000000	0.0002000000	stimulus	n/a	161297.0000000000	medMixed
16.3906000000	0.0002000000	stimulus	n/a	163906.0000000000	medMixed
16.6556000000	0.0002000000	stimulus	n/a	166556.0000000000	medMixed
16.9167000000	0.0002000000	stimulus	n/a	169167.0000000000	medMixed
17.1896000000	0.0002000000	stimulus	n/a	171896.0000000000	medMixed
17.4266000000	0.0002000000	stimulus	n/a	174266.0000000000	medMixed
17.6785000000	0.0002000000	stimulus	n/a	176785.0000000000	medMixed
17.9234000000	0.0002000000	stimulus	n/a	179234.0000000000	medMixed
18.1935000000	0.0002000000	stimulus	n/a	181935.0000000000	medMixed
18.4305000000	0.0002000000	stimulus	n/a	184305.0000000000	medMixed
18.6826000000	0.0002000000	stimulus	n/a	186826.0000000000	medMixed
18.9417000000	0.0002000000	stimulus	n/a	189417.0000000000	medMixed
19.2008000000	0.0002000000	stimulus	n/a	192008.0000000000	medMixed
19.4678000000	0.0002000000	stimulus	n/a	194678.0000000000	medMixed
19.7147000000	0.0002000000	stimulus	n/a	197147.0000000000	medMixed
19.9621000000	0.0002000000	stimulus	n/a	199621.0000000000	medMixed
20.2221000000	0.0002000000	stimulus	n/a	202221.0000000000	medMixed
20.4951000000	0.0002000000	stimulus	n/a	204951.0000000000	medMixed
20.7451000000	0.0002000000	stimulus	n/a	207451.0000000000	medMixed
20.9821000000	0.0002000000	stimulus	n/a	209821.0000000000	medMixed
21.2271000000	0.0002000000	stimulus	n/a	212271.0000000000	medMixed
21.5141000000	0.0002000000	stimulus	n/a	215141.0000000000	medMixed
21.7972000000	0.0002000000	stimulus	n/a	217972.0000000000	medMixed
22.0771000000	0.0002000000	stimulus	n/a	220771.0000000000	medMixed
22.3601000000	0.0002000000	stimulus	n/a	223601.0000000000	medMixed
22.6240000000	0.0002000000	stimulus	n/a	226240.0000000000	medMixed
22.8654000000	0.0002000000	stimulus	n/a	228654.0000000000	medMixed
23.1244000000	0.0002000000	stimulus	n/a	231244.0000000000	medMixed
23.3800000000	0.0002000000	stimulus	n/a	233800.0000000000	medMixed
23.6439000000	0.0002000000	stimulus	n/a	236439.0000000000	medMixed
23.9229000000	0.0002000000	stimulus	n/a	239229.0000000000	medMixed
24.1609000000	0.0002000000	stimulus	n/a	241609.0000000000	medMixed
24.4348000000	0.0002000000	stimulus	n/a	244348.0000000000	medMixed
24.7152000000	0.0002000000	stimulus	n/a	247152.0000000000	medMixed
24.9993000000	0.0002000000	stimulus	n/a	249993.0000000000	medMixed
25.2382000000	0.0002000000	stimulus	n/a	252382.0000000000	medMixed
25.5136000000	0.0002000000	stimulus	n/a	255136.0000000000	medMixed
25.7866000000	0.0002000000	stimulus	n/a	257866.0000000000	medMixed
26.0695000000	0.0002000000	stimulus	n/a	260695.0000000000	medMixed
26.3529000000	0.0002000000	stimulus	n/a	263529.0000000000	medMixed
26.6199000000	0.0002000000	stimulus	n/a	266199.0000000000	medMixed
26.8938000000	0.0002000000	stimulus	n/a	268938.0000000000	medMixed
27.1489000000	0.0002000000	stimulus	n/a	271489.0000000000	medMixed
27.4038000000	0.0002000000	stimulus	n/a	274038.0000000000	medMixed
27.6809000000	0.0002000000	stimulus	n/a	276809.0000000000	medMixed
27.9309000000	0.0002000000	stimulus	n/a	279309.0000000000	medMixed
28.1899000000	0.0002000000	stimulus	n/a	281899.0000000000	medMixed
28.4302000000	0.0002000000	stimulus	n/a	284302.0000000000	medMixed
28.6772000000	0.0002000000	stimulus	n/a	286772.0000000000	medMixed
28.9145000000	0.0002000000	stimulus	n/a	289145.0000000000	medMixed
29.1905000000	0.0002000000	stimulus	n/a	291905.0000000000	medMixed
29.4555000000	0.0002000000	stimulus	n/a	294555.0000000000	medMixed
29.7135000000	0.0002000000	stimulus	n/a	297135.0000000000	medMixed
29.9536000000	0.0002000000	stimulus	n/a	299536.0000000000	medMixed
30.1926000000	0.0002000000	stimulus	n/a	301926.0000000000	medMixed
30.4406000000	0.0002000000	stimulus	n/a	304406.0000000000	medMixed
30.6776000000	0.0002000000	stimulus	n/a	306776.0000000000	medMixed
30.9226000000	0.0002000000	stimulus	n/a	309226.0000000000	medMixed
31.1817000000	0.0002000000	stimulus	n/a	311817.0000000000	medMixed
31.4368000000	0.0002000000	stimulus	n/a	314368.0000000000	medMixed
31.6763000000	0.0002000000	stimulus	n/a	316763.0000000000	medMixed
31.9282000000	0.0002000000	stimulus	n/a	319282.0000000000	medMixed
32.1741000000	0.0002000000	stimulus	n/a	321741.0000000000	medMixed
32.4511000000	0.0002000000	stimulus	n/a	324511.0000000000	medMixed
32.6951000000	0.0002000000	stimulus	n/a	326951.0000000000	medMixed
32.9355000000	0.0002000000	stimulus	n/a	329355.0000000000	medMixed
33.2045000000	0.0002000000	stimulus	n/a	332045.0000000000	medMixed
33.4515000000	0.0002000000	stimulus	n/a	334515.0000000000	medMixed
33.7015000000	0.0002000000	stimulus	n/a	337015.0000000000	medMixed
33.9805000000	0.0002000000	stimulus	n/a	339805.0000000000	medMixed
34.2198000000	0.0002000000	stimulus	n/a	342198.0000000000	medMixed
34.4588000000	0.0002000000	stimulus	n/a	344588.0000000000	medMixed
34.7059000000	0.0002000000	stimulus	n/a	347059.0000000000	medMixed
34.9669000000	0.0002000000	stimulus	n/a	349669.0000000000	medMixed
35.2498000000	0.0002000000	stimulus	n/a	352498.0000000000	medMixed
35.4991000000	0.0002000000	stimulus	n/a	354991.0000000000	medMixed
35.7741000000	0.0002000000	stimulus	n/a	357741.0000000000	medMixed
36.0311000000	0.0002000000	stimulus	n/a	360311.0000000000	medMixed
36.2871000000	0.0002000000	stimulus	n/a	362871.0000000000	medMixed
36.5351000000	0.0002000000	stimulus	n/a	365351.0000000000	medMixed
36.8034000000	0.0002000000	stimulus	n/a	368034.0000000000	medMixed
37.0814000000	0.0002000000	stimulus	n/a	370814.0000000000	medMixed
37.3425000000	0.0002000000	stimulus	n/a	373425.0000000000	medMixed
37.6215000000	0.0002000000	stimulus	n/a	376215.0000000000	medMixed
37.9014000000	0.0002000000	stimulus	n/a	379014.0000000000	medMixed
38.1658000000	0.0002000000	stimulus	n/a	381658.0000000000	medMixed
38.4098000000	0.0002000000	stimulus	n/a	384098.0000000000	medMixed
38.6468000000	0.0002000000	stimulus	n/a	386468.0000000000	medMixed
38.9238000000	0.0002000000	stimulus	n/a	389238.0000000000	medMixed
39.1838000000	0.0002000000	stimulus	n/a	391838.0000000000	medMixed
39.4418000000	0.0002000000	stimulus	n/a	394418.0000000000	medMixed
39.7158000000	0.0002000000	stimulus	n/a	397158.0000000000	medMixed
39.9838000000	0.0002000000	stimulus	n/a	399838.0000000000	medMixed
40.2588000000	0.0002000000	stimulus	n/a	402588.0000000000	medMixed
40.5343000000	0.0002000000	stimulus	n/a	405343.0000000000	medMixed
40.7752000000	0.0002000000	stimulus	n/a	407752.0000000000	medMixed
41.0202000000	0.0002000000	stimulus	n/a	410202.0000000000	medMixed
41.2952000000	0.0002000000	stimulus	n/a	412952.0000000000	medMixed
