onset	duration	trial_type	response_time	sample	value
2.1009000000	0.0002000000	stimulus	n/a	21009.0000000000	med12
2.3389000000	0.0002000000	stimulus	n/a	23389.0000000000	med1
2.6193000000	0.0002000000	stimulus	n/a	26193.0000000000	med1
2.8793000000	0.0002000000	stimulus	n/a	28793.0000000000	med1
3.1436000000	0.0002000000	stimulus	n/a	31436.0000000000	med1
3.3816000000	0.0002000000	stimulus	n/a	33816.0000000000	med1
3.6586000000	0.0002000000	stimulus	n/a	36586.0000000000	med2
3.9335000000	0.0002000000	stimulus	n/a	39335.0000000000	med12
4.1958000000	0.0002000000	stimulus	n/a	41958.0000000000	med12
4.4398000000	0.0002000000	stimulus	n/a	44398.0000000000	med2
4.6797000000	0.0002000000	stimulus	n/a	46797.0000000000	med2
4.9366000000	0.0002000000	stimulus	n/a	49366.0000000000	med2
5.2155000000	0.0002000000	stimulus	n/a	52155.0000000000	med2
5.4638000000	0.0002000000	stimulus	n/a	54638.0000000000	med2
5.7108000000	0.0002000000	stimulus	n/a	57108.0000000000	med12
5.9542000000	0.0002000000	stimulus	n/a	59542.0000000000	med2
6.2002000000	0.0002000000	stimulus	n/a	62002.0000000000	med12
6.4632000000	0.0002000000	stimulus	n/a	64632.0000000000	med12
6.7320000000	0.0002000000	stimulus	n/a	67320.0000000000	med1
6.9721000000	0.0002000000	stimulus	n/a	69721.0000000000	med1
7.2271000000	0.0002000000	stimulus	n/a	72271.0000000000	med1
7.5130000000	0.0002000000	stimulus	n/a	75130.0000000000	med1
7.7719000000	0.0002000000	stimulus	n/a	77719.0000000000	med2
8.0110000000	0.0002000000	stimulus	n/a	80110.0000000000	med1
8.2940000000	0.0002000000	stimulus	n/a	82940.0000000000	med2
8.5310000000	0.0002000000	stimulus	n/a	85310.0000000000	med12
8.7914000000	0.0002000000	stimulus	n/a	87914.0000000000	med12
9.0344000000	0.0002000000	stimulus	n/a	90344.0000000000	med1
9.2994000000	0.0002000000	stimulus	n/a	92994.0000000000	med1
9.5663000000	0.0002000000	stimulus	n/a	95663.0000000000	med2
9.8227000000	0.0002000000	stimulus	n/a	98227.0000000000	med1
10.0877000000	0.0002000000	stimulus	n/a	100877.0000000000	med2
10.3587000000	0.0002000000	stimulus	n/a	103587.0000000000	med12
10.6156000000	0.0002000000	stimulus	n/a	106156.0000000000	med1
10.8596000000	0.0002000000	stimulus	n/a	108596.0000000000	med2
11.1366000000	0.0002000000	stimulus	n/a	111366.0000000000	med2
11.3955000000	0.0002000000	stimulus	n/a	113955.0000000000	med2
11.6408000000	0.0002000000	stimulus	n/a	116408.0000000000	med12
11.9018000000	0.0002000000	stimulus	n/a	119018.0000000000	med1
12.1768000000	0.0002000000	stimulus	n/a	121768.0000000000	med12
12.4207000000	0.0002000000	stimulus	n/a	124207.0000000000	med12
12.6707000000	0.0002000000	stimulus	n/a	126707.0000000000	med12
12.9287000000	0.0002000000	stimulus	n/a	129287.0000000000	med12
13.2027000000	0.0002000000	stimulus	n/a	132027.0000000000	med12
13.4467000000	0.0002000000	stimulus	n/a	134467.0000000000	med1
13.6977000000	0.0002000000	stimulus	n/a	136977.0000000000	med2
13.9847000000	0.0002000000	stimulus	n/a	139847.0000000000	med1
14.2236000000	0.0002000000	stimulus	n/a	142236.0000000000	med12
14.4766000000	0.0002000000	stimulus	n/a	144766.0000000000	med12
14.7536000000	0.0002000000	stimulus	n/a	147536.0000000000	med1
14.9915000000	0.0002000000	stimulus	n/a	149915.0000000000	med12
15.2438000000	0.0002000000	stimulus	n/a	152438.0000000000	med2
15.5128000000	0.0002000000	stimulus	n/a	155128.0000000000	med12
15.7558000000	0.0002000000	stimulus	n/a	157558.0000000000	med1
15.9938000000	0.0002000000	stimulus	n/a	159938.0000000000	med12
16.2368000000	0.0002000000	stimulus	n/a	162368.0000000000	med12
16.4902000000	0.0002000000	stimulus	n/a	164902.0000000000	med2
16.7252000000	0.0002000000	stimulus	n/a	167252.0000000000	med2
16.9731000000	0.0002000000	stimulus	n/a	169731.0000000000	med2
17.2362000000	0.0002000000	stimulus	n/a	172362.0000000000	med12
17.5201000000	0.0002000000	stimulus	n/a	175201.0000000000	med1
17.7611000000	0.0002000000	stimulus	n/a	177611.0000000000	med12
18.0361000000	0.0002000000	stimulus	n/a	180361.0000000000	med2
18.3011000000	0.0002000000	stimulus	n/a	183011.0000000000	med12
18.5461000000	0.0002000000	stimulus	n/a	185461.0000000000	med2
18.8260000000	0.0002000000	stimulus	n/a	188260.0000000000	med1
19.0970000000	0.0002000000	stimulus	n/a	190970.0000000000	med12
19.3490000000	0.0002000000	stimulus	n/a	193490.0000000000	med1
19.6213000000	0.0002000000	stimulus	n/a	196213.0000000000	med1
19.8793000000	0.0002000000	stimulus	n/a	198793.0000000000	med2
20.1644000000	0.0002000000	stimulus	n/a	201644.0000000000	med12
20.3977000000	0.0002000000	stimulus	n/a	203977.0000000000	med12
20.6557000000	0.0002000000	stimulus	n/a	206557.0000000000	med12
20.8997000000	0.0002000000	stimulus	n/a	208997.0000000000	med2
21.1587000000	0.0002000000	stimulus	n/a	211587.0000000000	med12
21.4267000000	0.0002000000	stimulus	n/a	214267.0000000000	med12
21.6857000000	0.0002000000	stimulus	n/a	216857.0000000000	med1
21.9407000000	0.0002000000	stimulus	n/a	219407.0000000000	med2
22.1791000000	0.0002000000	stimulus	n/a	221791.0000000000	med2
22.4470000000	0.0002000000	stimulus	n/a	224470.0000000000	med2
22.7020000000	0.0002000000	stimulus	n/a	227020.0000000000	med2
22.9781000000	0.0002000000	stimulus	n/a	229781.0000000000	med12
23.2521000000	0.0002000000	stimulus	n/a	232521.0000000000	med2
23.4911000000	0.0002000000	stimulus	n/a	234911.0000000000	med2
23.7671000000	0.0002000000	stimulus	n/a	237671.0000000000	med2
24.0080000000	0.0002000000	stimulus	n/a	240080.0000000000	med2
24.2624000000	0.0002000000	stimulus	n/a	242624.0000000000	med2
24.5145000000	0.0002000000	stimulus	n/a	245145.0000000000	med2
24.7515000000	0.0002000000	stimulus	n/a	247515.0000000000	med1
24.9925000000	0.0002000000	stimulus	n/a	249925.0000000000	med12
25.2366000000	0.0002000000	stimulus	n/a	252366.0000000000	med1
25.4735000000	0.0002000000	stimulus	n/a	254735.0000000000	med1
25.7555000000	0.0002000000	stimulus	n/a	257555.0000000000	med12
26.0284000000	0.0002000000	stimulus	n/a	260284.0000000000	med2
26.2914000000	0.0002000000	stimulus	n/a	262914.0000000000	med1
26.5784000000	0.0002000000	stimulus	n/a	265784.0000000000	med2
26.8214000000	0.0002000000	stimulus	n/a	268214.0000000000	med1
27.0577000000	0.0002000000	stimulus	n/a	270577.0000000000	med12
27.3257000000	0.0002000000	stimulus	n/a	273257.0000000000	med2
27.5696000000	0.0002000000	stimulus	n/a	275696.0000000000	med12
27.8126000000	0.0002000000	stimulus	n/a	278126.0000000000	med2
28.0681000000	0.0002000000	stimulus	n/a	280681.0000000000	med12
28.3304000000	0.0002000000	stimulus	n/a	283304.0000000000	med12
28.5974000000	0.0002000000	stimulus	n/a	285974.0000000000	med2
28.8603000000	0.0002000000	stimulus	n/a	288603.0000000000	med12
29.1033000000	0.0002000000	stimulus	n/a	291033.0000000000	med12
29.3574000000	0.0002000000	stimulus	n/a	293574.0000000000	med1
29.6424000000	0.0002000000	stimulus	n/a	296424.0000000000	med2
